Division,Calendar_Week,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales
Y,1/6/2018,309,688,386,280251.4866,53351,17632,968,50834
Y,1/13/2018,460,792,604,404352.9361,9538,13417,14,66759
Y,1/20/2018,169,70,844,342996.7147,26143,21564,880,46277
Y,1/27/2018,729,541,400,334405.0406,46261,13963,574,50479
Y,2/3/2018,887,244,889,326035.8068,27250,10030,749,47459
Y,2/10/2018,367,9,293,347742.2621,26244,12143,733,44495
Y,2/17/2018,207,656,337,506872.9576,68402,12228,325,63199
Y,2/24/2018,510,164,976,443765.1418,614,10763,527,63709
Y,3/3/2018,935,976,301,337941.4834,8228,11943,118,49974
Y,3/10/2018,878,964,78,377089.4299,38974,12035,488,54074
Y,3/17/2018,964,595,843,371928.8231,5106,13276,703,54034
Y,3/24/2018,606,467,761,338919.424,37991,14932,595,63061
Y,3/31/2018,208,668,783,341179.97,24600,12151,717,41139
Y,4/7/2018,361,888,103638,335148.8335,42322,12144,32,38562
Y,4/14/2018,156,871,161927,406099.4418,37151,12138,250,48351
Y,4/21/2018,499,923,141338,329725.6049,23113,12075,408,53090
Y,4/28/2018,422,861,150572,378641.7362,16344,9993,911,41370
Y,5/5/2018,540,919,176201,319424.3205,30580,8870,82,48730
Y,5/12/2018,242,153,218164,277558.6686,29554,11442,759,59898
Y,5/19/2018,187,481,223508,302403.7177,3062,8975,393,38501
Y,5/26/2018,92,804,216593,365848.5894,8821,11657,324,34150
Y,6/2/2018,518,438,173830,266882.8829,29517,11017,938,45456
Y,6/9/2018,811,827,162462,300085.3731,47071,9938,234,52004
Y,6/16/2018,223,729,146620,270887.0018,25854,9672,754,43416
Y,6/23/2018,114,687,158696,315296.1816,18042,12533,945,39172
Y,6/30/2018,854,577,191621,297689.6791,21686,13515,349,47870
Y,7/7/2018,699,820,283215,259627.9611,17770,12572,549,35073
Y,7/14/2018,244,273,326958,370326.0519,65653,15147,612,46310
Y,7/21/2018,27,317,244988,281750.6027,56262,11922,162,58432
Y,7/28/2018,757,497,256921,294325.846,35996,10161,85,45749
Y,8/4/2018,277,752,243031,228676.5207,38994,10114,528,34086
Y,8/11/2018,252,759,254060,285460.3155,47202,10293,117,33210
Y,8/18/2018,982,914,387522,330561.4118,78342,10448,678,45679
Y,8/25/2018,233,614,384262,335474.7569,155401,14005,999,56052
Y,9/1/2018,965,565,414987,265387.0802,121001,11500,105,45187
Y,9/8/2018,330,799,380748,278430.9488,138045,9531,133,49861
Y,9/15/2018,763,184,437503,270333.5096,102475,8840,371,44611
Y,9/22/2018,344,1,413953,261516.161,109970,6807,797,50735
Y,9/29/2018,171,913,538635,231015.2498,103823,8228,471,53111
Y,10/6/2018,573,566,489114,212273.9561,48610,6255,728,54686
Y,10/13/2018,322,1213,412125,210682.8684,60053,6161,1581,59927
Y,10/20/2018,839,1529,541350,207175.7745,54252,6541,1115,67108
Y,10/27/2018,252,1054,498093,218553.6396,57080,5534,1178,67040
Y,11/3/2018,490,1638,483552,214830.85,84155,6812,1628,93209
Y,11/10/2018,667,2930,834574,445386.5573,136277,6460,3191,135568
Y,11/17/2018,618,2198,1298370,437498.8292,181856,4956,1964,174242
Y,11/24/2018,729,2053,1467291,445258.4371,333074,5647,1799,260833
Y,12/1/2018,856,1767,925877,549544.2676,66277,5737,1545,190132
Y,12/8/2018,11019,1863,431028,339876.9428,32679,7197,11746,129598
Y,12/15/2018,8781,1723,310551,282303.5237,57911,5912,10635,138810
Y,12/22/2018,3761,2756,295141,275333.2201,27968,7328,6132,75489
Y,12/29/2018,3338,2576,317672,388608.1368,16668,8530,4995,49507
Y,1/5/2019,2511,2313,282458,387728.4446,8595,9917,4208,45348
Y,1/12/2019,3478,2332,262036,290771.0604,21022,10414,5369,43079
Y,1/19/2019,4624,1616,274460,365128.1092,46889,10617,5200,60324
Y,1/26/2019,4320,2370,283458,297255.4738,164977,13102,6129,50894
Y,2/2/2019,2911,1456,323341,285389.171,111322,10922,4408,45894
Y,2/9/2019,4272,1747,257078,286629.1887,54452,9808,5676,52755
Y,2/16/2019,5162,2597,187426,366596.8291,71295,10466,7578,74590
Y,2/23/2019,2649,1678,207143,240931.5282,28017,8844,3803,51541
Y,3/2/2019,899,2087,312073,330405.1793,17109,10454,1399,53082
Y,3/9/2019,320,1594,315548,308728.4644,24369,10241,1894,44106
Y,3/16/2019,791,1672,304141,283991.6576,49095,12867,1717,59974
Y,3/23/2019,539,3387,390721,283958.6515,65467,9188,3540,54606
Y,3/30/2019,420,4717,246668,347715.309,81343,10206,4385,51809
Y,4/6/2019,1542,5049,294512,291024.7841,36374,8366,5994,49287
Y,4/13/2019,1901,4868,389799,282585.069,68612,8852,6334,48228
Y,4/20/2019,2473,5055,370856,306738.0543,93852,7254,7091,55709
Y,4/27/2019,2973,3674,293636,356559.752,85198,7677,5560,50740
Y,5/4/2019,3906,3524,363782,254077.2886,52142,4599,7496,47207
Y,5/11/2019,4008,4690,298297,209280.4691,70620,5784,8439,55312
Y,5/18/2019,5440,5754,249307,246417.7612,106508,5088,10701,41919
Y,5/25/2019,6031,5511,351067,240156.0803,121917,5971,10761,51639
Y,6/1/2019,8254,5996,315371,209740.8326,39832,4934,13321,51986
Y,6/8/2019,35987,8626,303665,194464.3837,98355,6203,44211,33655
Y,6/15/2019,23277,8647,203923,209827.5396,114459,7371,32401,59592
Y,6/22/2019,9168,7371,135536,251609.6518,100045,6491,15439,51150
Y,6/29/2019,9402,7167,259757,258762.2462,62699,5186,17117,43279
Y,7/6/2019,8898,8185,335935,241837.8094,53816,5333,16689,40177
Y,7/13/2019,8879,12531,398401,153085.7807,129075,8058,21114,53658
Y,7/20/2019,8062,17191,321212,321825.4635,72236,7595,24487,49738
Y,7/27/2019,12996,14235,345449,203381.8787,88091,6829,26830,31969
Y,8/3/2019,26218,18016,163966,160708.2193,34559,4866,44183,48636
Y,8/10/2019,13321,20436,203426,196212.2675,43739,6473,33170,32514
Y,8/17/2019,13654,19260,252162,214223.3768,67182,5611,32569,48053
Y,8/24/2019,14030,13630,359623,212946.9267,50794,6263,27062,70454
Y,8/31/2019,14029,8884,243571,231086.9865,54338,7014,22688,51498
Y,9/7/2019,12944,7110,338346,287388.2875,130108,4915,20007,58710
Y,9/14/2019,13274,6289,202902,365278.534,121833,5628,18418,59494
Y,9/21/2019,13307,5856,201971,371057.6875,195133,4826,18114,52600
Y,9/28/2019,15955,7607,400748,219674.1465,506397,6779,23606,56554
Y,10/5/2019,4451,9121,401910,317167.9583,149516,5739,12542,93063
Y,10/12/2019,3720,5130,341710,337381.68,171599,4296,8869,82582
Y,10/19/2019,6379,5310,312404,300834.6621,140635,6226,11320,99690
Y,10/26/2019,4726,6080,609290,295609.3104,137555,6069,10438,71907
Y,11/2/2019,5367,6997,774870,270825.9847,143144,6347,12578,99896
Y,11/9/2019,5407,9256,1663697,435496.6201,241315,9330,14418,139019
Y,11/16/2019,5786,12776,1736634,562124.1857,426918,4779,18393,151564
Y,11/23/2019,3630,11361,1515977,304950.6853,891461,5826,14819,171592
Y,11/30/2019,3892,8896,1528407,560747.7834,524184,4591,12412,268802
Y,12/7/2019,3813,7308,673385,514985.8677,546675,5108,11529,246999
Y,12/14/2019,4508,8126,217713,307843.3475,516428,4041,11501,192125
Y,12/21/2019,3600,7496,183690,311098.7726,261128,4584,11308,128506
Y,12/28/2019,3410,8090,379934,212781.8393,69035,6731,11285,78019
Y,1/4/2020,14687,9329,187927,246158.647,64189,6123,23445,92592
Y,1/11/2020,4106,12558,166657,326516.6572,86899,5920,16777,64071
Y,1/18/2020,8294,12546,191790,309163.7686,99475,7357,19768,70422
Y,1/25/2020,10714,11791,355433,255767.2356,78104,5878,22467,53213
Y,2/1/2020,13810,14031,383394,796596.7609,26257,6247,27180,57879
Y,2/8/2020,12375,13663,401667,292148.7967,112282,4982,25820,49217
Y,2/15/2020,11815,16391,281827,231160.2677,205088,5732,27854,88094
Y,2/22/2020,9564,15466,291352,332065.5888,192817,7692,25773,90010
Y,2/29/2020,8020,13804,278020,239645.4878,115236,6670,21408,72229
Z,1/6/2018,165,346,440,939300.8528,156226,43811,223,113911
Z,1/13/2018,101,571,347,1358202.838,24364,37350,611,107477
Z,1/20/2018,873,128,716,1152331.809,81574,57746,344,115549
Z,1/27/2018,232,149,64,1121306.43,139465,34921,199,128988
Z,2/3/2018,773,509,233,1095665.449,80376,27728,786,136013
Z,2/10/2018,660,3,379,1165445.713,79818,35288,553,107352
Z,2/17/2018,225,508,639,1702189.849,185419,33811,699,162716
Z,2/24/2018,123,316,439,1489188.88,139,26692,425,151149
Z,3/3/2018,390,725,700,1135028.616,28194,28972,938,135461
Z,3/10/2018,333,393,614,1266345.055,120648,31188,386,148232
Z,3/17/2018,629,967,169,1248684.729,13028,32833,206,147990
Z,3/24/2018,582,551,980,1137811.37,102971,50675,429,123236
Z,3/31/2018,1,288,243,1146559.549,65773,39180,741,129508
Z,4/7/2018,128,602,312567,1124329.752,140045,27412,428,103628
Z,4/14/2018,271,678,493807,1361447.523,95120,26672,988,114121
Z,4/21/2018,559,959,440780,1105455.72,64488,34272,251,147938
Z,4/28/2018,457,905,486736,1269600.141,41602,24282,775,121363
Z,5/5/2018,235,993,545180,1071705.199,86033,23723,939,122237
Z,5/12/2018,644,209,724007,931886.671,97695,32770,988,150034
Z,5/19/2018,233,284,740801,1016520.483,8983,25854,141,119827
Z,5/26/2018,762,8,734631,1227143.758,24946,30248,684,104244
Z,6/2/2018,864,148,564773,897273.6248,81339,31482,191,123367
Z,6/9/2018,88,836,536524,1007846.068,139966,30483,338,121427
Z,6/16/2018,832,354,501241,907970.5245,74587,30133,987,130393
Z,6/23/2018,712,288,538413,1059085.641,49186,36934,781,95509
Z,6/30/2018,944,370,642256,997536.8056,60726,45406,748,127846
Z,7/7/2018,349,536,961258,869483.9548,48977,36344,40,92489
Z,7/14/2018,434,823,1096970,1242842.116,184829,37919,822,158983
Z,7/21/2018,171,482,827673,944782.0488,161351,31000,146,162259
Z,7/28/2018,1000,617,875280,985922.1947,100434,30034,763,119969
Z,8/4/2018,410,323,795970,768828.948,112616,32354,236,126901
Z,8/11/2018,324,945,860966,958160.5371,139655,28284,505,119734
Z,8/18/2018,403,565,1367385,1110060.551,233685,34779,562,146064
Z,8/25/2018,629,442,1384818,1124237.114,466852,38911,73,177572
Z,9/1/2018,210,930,1546049,890026.3492,354068,32677,946,135989
Z,9/8/2018,673,145,1399624,932772.9498,438588,28714,698,127854
Z,9/15/2018,174,968,1537790,907245.4831,323706,25434,793,142609
Z,9/22/2018,708,562,1430079,878963.749,369319,16168,934,145913
Z,9/29/2018,852,101,1836185,775245.5529,358080,25274,946,155819
Z,10/6/2018,53,1511,1691008,712092.706,139447,18783,1774,173748
Z,10/13/2018,224,2623,1312732,705826.8151,187245,20862,2734,213623
Z,10/20/2018,738,2735,1793168,694699.1353,159226,19559,3372,236392
Z,10/27/2018,64,3538,1662490,734841.7856,170688,18396,3369,185567
Z,11/3/2018,175,3377,1690251,720640.0658,270126,16295,4044,244513
Z,11/10/2018,547,10721,3262199,1495212.651,383342,21962,10807,370457
Z,11/17/2018,273,8087,4856236,1468271.345,547781,14389,7525,404050
Z,11/24/2018,1129,4067,5411108,1494096.112,1145295,16421,5001,627704
Z,12/1/2018,2272,3375,3432181,1846098.354,197330,19467,5537,570323
Z,12/8/2018,46641,5554,1464977,1142386.774,93649,18977,51676,367872
Z,12/15/2018,37478,9169,1075202,948505.4262,165681,14254,45230,419825
Z,12/22/2018,13412,8671,985025,925012.5804,97830,16891,21993,212246
Z,12/29/2018,14069,7719,1058232,1304226.858,47178,22755,19999,130371
Z,1/5/2019,8960,6852,932533,1301664.817,19800,23387,14995,170394
Z,1/12/2019,15629,6141,870550,976007.35,54467,31813,21653,121006
Z,1/19/2019,17563,5138,915534,1225140.217,120380,35550,21495,141353
Z,1/26/2019,17853,6938,888483,997762.5447,463064,42345,24314,126318
Z,2/2/2019,11669,4824,1008754,958677.6656,311157,34792,16290,143350
Z,2/9/2019,14916,5271,851259,963142.3509,156231,33385,20216,138362
Z,2/16/2019,22102,10409,621366,1230859.113,216774,33316,31922,199555
Z,2/23/2019,8185,5800,658972,808266.6625,78761,46334,13514,155367
Z,3/2/2019,210,5652,996532,1109448.263,41869,33458,5733,141448
Z,3/9/2019,105,4226,996334,1035979.568,58749,29310,4614,122352
Z,3/16/2019,597,6127,941682,951829.8332,135169,41484,6392,144574
Z,3/23/2019,991,11652,1203409,951464.6849,190385,32851,11335,141972
Z,3/30/2019,519,16047,789167,1167498.282,232509,35562,16350,130557
Z,4/6/2019,4105,17511,921187,977966.7327,104824,26062,21812,112703
Z,4/13/2019,4846,16397,1188833,948523.6127,181461,26461,21248,110033
Z,4/20/2019,7705,16774,1137165,1031123.116,265328,21337,24040,196772
Z,4/27/2019,11171,13883,930256,1197325.292,243338,25270,24445,151547
Z,5/4/2019,17894,15131,1172519,853482.2723,162435,18308,32722,131756
Z,5/11/2019,20768,18706,966076,701076.6933,209788,19760,40154,135273
Z,5/18/2019,23770,22058,825764,827541.9024,314314,22015,45732,112454
Z,5/25/2019,24532,20596,1161446,804644.9723,391059,17472,44948,142174
Z,6/1/2019,30623,23602,1081941,703156.432,115802,17138,54572,122721
Z,6/8/2019,153170,37739,1000937,654124.5194,273288,22101,189593,119453
Z,6/15/2019,92687,38039,702957,702922.61,347284,23121,130694,164434
Z,6/22/2019,39954,33479,474220,845351.4472,288013,19452,73693,146770
Z,6/29/2019,44741,32469,870391,869489.0457,182851,18446,76963,131535
Z,7/6/2019,38055,33949,1162065,811127.9461,155478,22847,71620,111969
Z,7/13/2019,36945,55428,1399878,512235.0947,380053,30425,91940,169916
Z,7/20/2019,33996,73770,1107355,1078526.887,215326,29170,107750,132930
Z,7/27/2019,53496,62574,1140402,683533.659,278386,24012,115144,98073
Z,8/3/2019,110853,75995,557309,537641.2567,99834,23566,186766,123930
Z,8/10/2019,50901,87077,643273,658008.7004,132514,25633,138210,104878
Z,8/17/2019,50558,80851,773555,717811.9892,208769,26083,131763,122245
Z,8/24/2019,51766,56019,1076493,712887.6471,158169,25461,107936,201415
Z,8/31/2019,48758,34008,692924,774204.9075,162377,25423,83051,158636
Z,9/7/2019,52826,30755,1092891,964842.6795,429347,21561,83492,184338
Z,9/14/2019,51201,23988,645455,1227704.95,419772,22930,75273,182166
Z,9/21/2019,52335,22704,652577,1244982.857,649342,21275,75717,135679
Z,9/28/2019,65429,31100,1296432,736457.2732,1902760,22447,95235,144701
Z,10/5/2019,15047,35422,1334585,1064436.847,458028,20931,50800,342572
Z,10/12/2019,15979,20205,1126338,1133581.259,524487,20560,35707,212774
Z,10/19/2019,26079,20956,1067154,1009143.132,413766,27283,46802,275516
Z,10/26/2019,22383,23813,2218516,992131.0206,398429,22772,45233,196010
Z,11/2/2019,22169,28341,2589880,908850.0356,423923,22656,50407,230055
Z,11/9/2019,21130,35493,6016998,1460901.007,716842,21078,55803,364275
Z,11/16/2019,23364,51324,6226444,1886981.663,1459045,23603,74863,383284
Z,11/23/2019,15133,44957,5238315,1022158.68,3037993,20559,59837,417377
Z,11/30/2019,15281,33245,5283791,1884721.156,1785339,20910,48276,777035
Z,12/7/2019,15164,28586,2384252,1727424.934,1734381,18949,42986,823698
Z,12/14/2019,15668,32099,763293,1032178.532,1666912,13421,47911,520585
Z,12/21/2019,14126,28097,634588,1044469.459,925310,14339,42128,333557
Z,12/28/2019,14368,33139,1232366,714311.6309,199361,22564,46893,205118
Z,1/4/2020,59129,39285,592830,824195.454,185047,19604,97487,250087
Z,1/11/2020,15960,48291,598326,1095206.221,244889,21129,63566,186912
Z,1/18/2020,34184,49280,655010,1037203.157,279282,23916,82961,205723
Z,1/25/2020,45280,44942,1101165,858015.2435,215323,23635,89977,154199
Z,2/1/2020,52480,52321,1185817,2675419.451,71610,20145,104088,144794
Z,2/8/2020,48372,54524,1259031,979380.8475,341423,18755,102020,141950
Z,2/15/2020,45720,62301,873511,774570.3465,617157,20858,107629,249249
Z,2/22/2020,36729,58704,892030,1116235.992,612204,26511,94376,203100
Z,2/29/2020,29735,52409,831908,803764.0511,308350,21448,81611,182305
Z,1/6/2018,887,376,940,512646.3434,89989,26445,317,60627
Z,1/13/2018,286,296,111,740733.4401,15233,25077,298,78949
Z,1/20/2018,883,865,311,628893.6704,54409,35391,287,62141
Z,1/27/2018,410,698,780,611535.9823,85635,23809,792,77247
Z,2/3/2018,287,860,349,597782.3976,47924,17173,280,61764
Z,2/10/2018,291,389,245,636118.3025,47875,20607,994,55428
Z,2/17/2018,490,353,720,928568.43,113801,23009,999,87439
Z,2/24/2018,906,846,312,812682.4773,248,15764,919,88508
Z,3/3/2018,129,754,84,618994.7399,19853,17875,788,73396
Z,3/10/2018,728,340,706,690519.4887,78489,17805,137,74723
Z,3/17/2018,535,239,765,680692.1145,8834,17364,723,76965
Z,3/24/2018,678,830,29,620719.6798,62198,24302,281,82083
Z,3/31/2018,214,483,110,624925.9518,36262,20145,293,57910
Z,4/7/2018,999,187,159573,612966.9978,98719,17684,581,54685
Z,4/14/2018,333,775,253201,742172.0634,67081,18669,960,64551
Z,4/21/2018,962,963,251265,602571.3173,44255,23103,258,70056
Z,4/28/2018,684,950,266994,692721.3919,26112,17965,139,77031
Z,5/5/2018,263,508,293335,584781.9688,52311,16564,881,85252
Z,5/12/2018,503,774,385461,508024.2758,55651,20673,654,67765
Z,5/19/2018,268,825,407850,554295.4223,5371,21078,90,60036
Z,5/26/2018,798,692,393654,669142.074,17065,21629,161,68739
Z,6/2/2018,728,783,307350,489235.5528,57101,21197,455,78725
Z,6/9/2018,544,452,293839,550335.2644,94503,20939,887,66374
Z,6/16/2018,934,435,278891,495684.9311,48793,23866,674,80226
Z,6/23/2018,159,976,302536,578060.7358,32179,27555,268,55188
Z,6/30/2018,906,124,358722,544185.8036,42125,27586,646,73713
Z,7/7/2018,889,991,516358,474275.9289,34876,23031,151,53326
Z,7/14/2018,713,833,588454,678537.5598,134250,23014,679,73056
Z,7/21/2018,230,564,443717,515674.7084,120951,19152,267,86846
Z,7/28/2018,617,833,450341,537669.0829,77351,20831,212,71126
Z,8/4/2018,741,111,412668,419229.8813,86240,20665,4,66929
Z,8/11/2018,87,5,439318,522931.3912,105188,16658,45,61781
Z,8/18/2018,308,366,665889,605668.4838,181489,19745,218,85902
Z,8/25/2018,848,996,676203,613081.5768,334507,22208,823,93073
Z,9/1/2018,139,389,781757,485804.7207,253884,16379,994,71942
Z,9/8/2018,328,609,703650,508691.6206,316691,16115,783,78464
Z,9/15/2018,947,857,770326,495331.4495,233909,15735,945,90909
Z,9/22/2018,890,42,732061,479790.6768,272825,10440,335,96543
Z,9/29/2018,925,752,917543,423172.4005,257260,12441,173,103447
Z,10/6/2018,882,1076,848622,388997.6389,98216,9974,1349,119763
Z,10/13/2018,167,1665,715093,384684.0165,135419,10883,2472,111105
Z,10/20/2018,526,2035,942925,378613.2275,115659,10031,1901,135208
Z,10/27/2018,580,2022,820948,400924.2221,118659,7963,2511,125729
Z,11/3/2018,841,2072,816286,393206.748,177360,9384,1869,129617
Z,11/10/2018,156,5607,1468243,815241.3619,218293,8266,6317,202447
Z,11/17/2018,55,3789,2343166,800490.8563,349106,6543,3591,256910
Z,11/24/2018,654,2933,2558344,814941.1501,783276,7227,3623,398535
Z,12/1/2018,1429,2391,1670379,1006710.534,132209,9260,3723,306914
Z,12/8/2018,25473,2667,761834,623067.5417,68483,9476,27227,220105
Z,12/15/2018,18928,4901,561075,517590.9766,121289,8053,23117,234994
Z,12/22/2018,6546,5112,495538,504375.192,67587,6692,11262,117853
Z,12/29/2018,7039,4045,532921,710949.3626,33287,10673,10239,65693
Z,1/5/2019,4534,4416,480181,710576.9325,13821,10785,8586,76323
Z,1/12/2019,8223,2983,452396,532688.4172,39911,16854,10787,58227
Z,1/19/2019,8893,2752,470480,668070.9432,82534,17930,11044,75563
Z,1/26/2019,9230,3613,449382,544562.5063,312807,21165,12633,69724
Z,2/2/2019,6125,2290,523566,522797.9451,220669,20243,8063,77822
Z,2/9/2019,7812,3660,443367,525372.2906,104477,19059,10791,76471
Z,2/16/2019,11090,5999,356989,671365.2803,132708,18724,16217,110747
Z,2/23/2019,4599,3162,343571,441484.2079,46589,16258,7064,84721
Z,3/2/2019,162,3821,501889,605811.4831,21462,17773,3149,76770
Z,3/9/2019,673,2667,504629,564934.0861,32592,17695,3370,67882
Z,3/16/2019,308,3836,473414,519662.6192,64801,22100,3921,85483
Z,3/23/2019,340,6999,645718,519017.9156,108677,17568,6903,76271
Z,3/30/2019,958,8248,441570,637069.8154,130400,20498,7969,76957
